Latitude,Longitude
-23.64639918231938,-46.52762929879189
-23.64636645695884,-46.52768913759934
-23.6463337315983,-46.5277489764068
-23.64630100623776,-46.52780881521425
-23.646268280877223,-46.52786865402171
-23.646235555516682,-46.52792849282916
-23.64620283015614,-46.52798833163662
-23.6461701047956,-46.52804817044407
-23.64613737943506,-46.528108009251525
-23.64610465407452,-46.528167848058985
-23.64607192871398,-46.52822768686644
-23.646039203353443,-46.528287525673896
-23.646006477992902,-46.52834736448135
-23.64597375263236,-46.5284072032888
-23.64594102727182,-46.52846704209626
-23.64590830191128,-46.52852688090371
-23.64587557655074,-46.52858671971117
-23.6458428511902,-46.52864655851862
-23.645810125829662,-46.52870639732608
-23.64577740046912,-46.528766236133535
-23.64574467510858,-46.52882607494099
-23.64571194974804,-46.52888591374845
-23.6456792243875,-46.5289457525559
-23.64564649902696,-46.52900559136336
-23.64561377366642,-46.52906543017081
-23.64558104830588,-46.52912526897826
-23.64554832294534,-46.52918510778572
-23.6455155975848,-46.529244946593174
-23.64548287222426,-46.52930478540063
-23.64545014686372,-46.529364624208085
-23.64541742150318,-46.529424463015545
-23.64538469614264,-46.529484301823
-23.645351970782098,-46.52954414063045
-23.64531924542156,-46.52960397943791
-23.64528652006102,-46.52966381824536
-23.64525379470048,-46.52972365705282
-23.64522106933994,-46.52978349586027
-23.6451883439794,-46.52984333466773
-23.64515561861886,-46.529903173475184
-23.645122893258318,-46.529963012282636
-23.64509016789778,-46.530022851090095
-23.64505744253724,-46.53008268989755
-23.6450247171767,-46.53014252870501
-23.64499199181616,-46.53020236751246
-23.64495926645562,-46.53026220631991
-23.644926541095078,-46.53032204512737
-23.644893815734537,-46.53038188393482
-23.644861090374,-46.53044172274228
-23.64482836501346,-46.530501561549734
-23.64479563965292,-46.53056140035719
-23.64476291429238,-46.530621239164645
-23.64476291429238,-46.530621239164645
-23.644729136616128,-46.530596359489905
-23.644695358939877,-46.530571479815166
-23.644661581263627,-46.53054660014042
-23.644627803587376,-46.53052172046568
-23.644594025911125,-46.53049684079094
-23.644560248234875,-46.5304719611162
-23.644526470558624,-46.53044708144145
-23.644492692882373,-46.53042220176671
-23.644458915206123,-46.53039732209197
-23.644425137529872,-46.53037244241723
-23.64439135985362,-46.53034756274249
-23.64435758217737,-46.530322683067745
-23.644323804501123,-46.530297803393005
-23.644290026824873,-46.530272923718265
-23.644256249148622,-46.530248044043525
-23.64422247147237,-46.53022316436878
-23.64418869379612,-46.53019828469404
-23.64415491611987,-46.5301734050193
-23.64412113844362,-46.53014852534456
-23.64408736076737,-46.53012364566982
-23.644053583091118,-46.53009876599507
-23.644019805414867,-46.53007388632033
-23.643986027738617,-46.53004900664559
-23.643952250062366,-46.53002412697085
-23.643918472386115,-46.529999247296104
-23.643884694709865,-46.529974367621364
-23.643850917033614,-46.529949487946624
-23.643817139357363,-46.529924608271884
-23.643783361681113,-46.529899728597144
-23.643749584004862,-46.5298748489224
-23.64371580632861,-46.52984996924766
-23.64368202865236,-46.52982508957292
-23.64364825097611,-46.52980020989818
-23.64361447329986,-46.52977533022344
-23.64358069562361,-46.52975045054869
-23.643546917947358,-46.52972557087395
-23.643513140271107,-46.52970069119921
-23.64347936259486,-46.52967581152447
-23.64344558491861,-46.52965093184972
-23.64341180724236,-46.52962605217498
-23.643378029566108,-46.52960117250024
-23.643344251889857,-46.5295762928255
-23.643310474213607,-46.52955141315076
-23.643276696537356,-46.529526533476016
-23.643242918861105,-46.529501653801276
-23.643209141184855,-46.529476774126536
-23.643175363508604,-46.529451894451796
-23.643141585832353,-46.52942701477705
-23.643107808156103,-46.52940213510231
-23.643074030479852,-46.52937725542757
-23.643074030479852,-46.52937725542757
-23.64313550786287,-46.529305806105235
-23.643196985245886,-46.5292343567829
-23.643258462628904,-46.52916290746057
-23.64331994001192,-46.52909145813823
-23.643381417394938,-46.5290200088159
-23.643442894777955,-46.528948559493564
-23.643504372160972,-46.52887711017123
-23.64356584954399,-46.528805660848896
-23.643627326927003,-46.52873421152656
-23.64368880431002,-46.52866276220423
-23.643750281693038,-46.52859131288189
-23.643811759076055,-46.52851986355956
-23.643873236459072,-46.52844841423722
-23.64393471384209,-46.528376964914884
-23.643996191225106,-46.52830551559255
-23.644057668608124,-46.528234066270215
-23.64411914599114,-46.52816261694788
-23.644180623374158,-46.52809116762555
-23.644242100757175,-46.52801971830321
-23.644303578140192,-46.52794826898088
-23.64436505552321,-46.527876819658545
-23.644426532906227,-46.52780537033621
-23.644488010289244,-46.527733921013876
