Latitude,Longitude
-23.64243,-46.52587
-23.642428979591838,-46.525959183673464
-23.642427959183674,-46.52604836734694
-23.64242693877551,-46.526137551020405
-23.642425918367348,-46.52622673469388
-23.642424897959184,-46.526315918367345
-23.64242387755102,-46.52640510204081
-23.642422857142858,-46.526494285714286
-23.642421836734695,-46.52658346938775
-23.64242081632653,-46.52667265306122
-23.642419795918368,-46.52676183673469
-23.642418775510205,-46.52685102040816
-23.64241775510204,-46.52694020408163
-23.642416734693878,-46.5270293877551
-23.642415714285715,-46.527118571428566
-23.64241469387755,-46.52720775510204
-23.642413673469388,-46.52729693877551
-23.642412653061225,-46.52738612244898
-23.64241163265306,-46.52747530612245
-23.6424106122449,-46.527564489795914
-23.642409591836735,-46.52765367346939
-23.64240857142857,-46.527742857142854
-23.64240755102041,-46.52783204081633
-23.642406530612245,-46.527921224489795
-23.64240551020408,-46.52801040816326
-23.64240448979592,-46.528099591836735
-23.642403469387755,-46.5281887755102
-23.642402448979592,-46.52827795918367
-23.64240142857143,-46.52836714285714
-23.642400408163265,-46.52845632653061
-23.642399387755102,-46.52854551020408
-23.64239836734694,-46.52863469387755
-23.642397346938775,-46.528723877551016
-23.642396326530612,-46.52881306122449
-23.64239530612245,-46.52890224489796
-23.642394285714285,-46.52899142857143
-23.642393265306122,-46.5290806122449
-23.64239224489796,-46.529169795918364
-23.642391224489796,-46.52925897959184
-23.642390204081632,-46.529348163265304
-23.64238918367347,-46.52943734693878
-23.642388163265306,-46.529526530612245
-23.642387142857142,-46.52961571428571
-23.64238612244898,-46.529704897959185
-23.642385102040816,-46.52979408163265
-23.642384081632652,-46.52988326530612
-23.64238306122449,-46.52997244897959
-23.642382040816326,-46.53006163265306
-23.642381020408163,-46.53015081632653
-23.64238,-46.53024
-23.64238,-46.53024
-23.642471020408163,-46.530241836734696
-23.642562040816326,-46.530243673469386
-23.64265306122449,-46.53024551020408
-23.642744081632653,-46.53024734693877
-23.642835102040817,-46.53024918367347
-23.64292612244898,-46.530251020408166
-23.643017142857143,-46.530252857142855
-23.643108163265307,-46.53025469387755
-23.64319918367347,-46.53025653061224
-23.643290204081634,-46.53025836734694
-23.643381224489797,-46.530260204081635
-23.64347224489796,-46.530262040816325
-23.64356326530612,-46.53026387755102
-23.643654285714284,-46.53026571428571
-23.643745306122447,-46.53026755102041
-23.64383632653061,-46.5302693877551
-23.643927346938774,-46.530271224489795
-23.644018367346938,-46.53027306122449
-23.6441093877551,-46.53027489795918
-23.644200408163265,-46.53027673469388
-23.644291428571428,-46.53027857142857
-23.64438244897959,-46.530280408163264
-23.644473469387755,-46.53028224489796
-23.64456448979592,-46.53028408163265
-23.644655510204082,-46.53028591836735
-23.644746530612245,-46.53028775510204
-23.64483755102041,-46.530289591836734
-23.644928571428572,-46.53029142857143
-23.645019591836736,-46.53029326530612
-23.6451106122449,-46.53029510204082
-23.645201632653063,-46.53029693877551
-23.645292653061226,-46.530298775510204
-23.64538367346939,-46.5303006122449
-23.645474693877553,-46.53030244897959
-23.645565714285716,-46.53030428571429
-23.64565673469388,-46.53030612244898
-23.64574775510204,-46.53030795918367
-23.645838775510203,-46.53030979591836
-23.645929795918367,-46.53031163265306
-23.64602081632653,-46.53031346938776
-23.646111836734693,-46.530315306122446
-23.646202857142857,-46.53031714285714
-23.64629387755102,-46.53031897959183
-23.646384897959184,-46.53032081632653
-23.646475918367347,-46.530322653061226
-23.64656693877551,-46.530324489795916
-23.646657959183674,-46.53032632653061
-23.646748979591838,-46.5303281632653
-23.64684,-46.53033
-23.64684,-46.53033
-23.646839591836734,-46.530237551020406
-23.64683918367347,-46.53014510204081
-23.646838775510204,-46.530052653061226
-23.64683836734694,-46.52996020408163
-23.646837959183674,-46.52986775510204
-23.646837551020408,-46.529775306122445
-23.646837142857144,-46.52968285714286
-23.646836734693878,-46.529590408163266
-23.646836326530615,-46.52949795918367
-23.646835918367348,-46.52940551020408
-23.64683551020408,-46.529313061224485
-23.646835102040818,-46.5292206122449
-23.64683469387755,-46.529128163265305
-23.646834285714288,-46.52903571428571
-23.64683387755102,-46.52894326530612
-23.646833469387758,-46.52885081632653
-23.64683306122449,-46.52875836734694
-23.646832653061225,-46.528665918367345
-23.64683224489796,-46.52857346938775
-23.646831836734695,-46.52848102040816
-23.64683142857143,-46.52838857142857
-23.646831020408165,-46.52829612244898
-23.646830612244898,-46.528203673469385
-23.646830204081635,-46.52811122448979
-23.646829795918368,-46.528018775510205
-23.646829387755105,-46.52792632653061
-23.646828979591838,-46.52783387755102
-23.64682857142857,-46.527741428571424
-23.646828163265308,-46.52764897959184
-23.64682775510204,-46.527556530612245
-23.646827346938778,-46.52746408163265
-23.64682693877551,-46.52737163265306
-23.646826530612245,-46.527279183673464
-23.64682612244898,-46.52718673469388
-23.646825714285715,-46.527094285714284
-23.64682530612245,-46.52700183673469
-23.646824897959185,-46.5269093877551
-23.64682448979592,-46.52681693877551
-23.646824081632655,-46.52672448979592
-23.646823673469388,-46.526632040816324
-23.646823265306125,-46.52653959183673
-23.64682285714286,-46.52644714285714
-23.646822448979595,-46.52635469387755
