Latitude,Longitude
-23.64462466560574,-46.52839384444206
-23.64462466560574,-46.52839384444206
-23.64462466560574,-46.52839384444206
-23.64462466560574,-46.52839384444206
-23.64462466560574,-46.52839384444206
-23.64497109022943,-46.52989437434183
-23.64497109022943,-46.52989437434183
-23.644156611689812,-46.52873117843894
-23.644788499670735,-46.527794365981954
-23.644788499670735,-46.527794365981954
-23.644788499670735,-46.527794365981954
-23.644788499670735,-46.527794365981954
-23.644788499670735,-46.527794365981954
-23.644788499670735,-46.527794365981954
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64442673332871,-46.52609238915668
-23.64550596802843,-46.52703055356814
-23.644544594909032,-46.52627944656824
-23.644544594909032,-46.52627944656824
-23.642780985091772,-46.52587228515988
-23.642780985091772,-46.52587228515988
-23.6435798422178,-46.52669952593027
-23.644754161419762,-46.527405128092894
-23.64401725079699,-46.526075706138045
-23.64401725079699,-46.526075706138045
-23.64401725079699,-46.526075706138045
-23.644525720156697,-46.527073633445134
-23.644525720156697,-46.527073633445134
-23.644525720156697,-46.527073633445134
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.645764219225317,-46.5264425866505
-23.643868847529824,-46.526310049350386
-23.643868847529824,-46.526310049350386
-23.643868847529824,-46.526310049350386
-23.645311970046603,-46.527109985223795
-23.645311970046603,-46.527109985223795
-23.645535216571194,-46.52596148141916
-23.645535216571194,-46.52596148141916
-23.645535216571194,-46.52596148141916
-23.645535216571194,-46.52596148141916
-23.64428540695225,-46.52593966591111
-23.64428540695225,-46.52593966591111
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.645458942788785,-46.52606300949777
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
-23.646530749860048,-46.52581556333799
