Latitude,Longitude
-23.64494042349643,-46.52864363843487
-23.64491894694376,-46.52825851920107
-23.64485177972516,-46.52921433483704
-23.64469773912071,-46.52905642390363
-23.6449152676283,-46.52884759589725
-23.6447013477804,-46.52834947165768
-23.64470321409828,-46.52826259859903
-23.64506187522679,-46.52869456320064
-23.64482265524534,-46.52907328525909
-23.6450491642794,-46.52886347714365
-23.64488452039722,-46.5288005998266
-23.64474994865868,-46.52790238288473
-23.64473442714324,-46.52820037136506
-23.64501387043702,-46.52820811540955
-23.64492457144997,-46.52893887510081
-23.6450151101294,-46.52795556606038
-23.6450382451509,-46.52776145141102
-23.64482114139075,-46.52821807982467
-23.64507243684382,-46.52874108273106
-23.64507828351001,-46.52901720215
-23.64473578396185,-46.52785029311048
-23.64489113670379,-46.5284810327911
-23.64509285577223,-46.52840159226135
-23.64485515319929,-46.5291243172414
-23.64485514945701,-46.52819227256169
-23.64490489999291,-46.52827325554379
-23.6448619573943,-46.52861029577183
-23.64479596599989,-46.52865997937806
-23.64508027013773,-46.52828392970054
-23.64480858992393,-46.5287338338867
-23.64483039247516,-46.52852567575374
-23.64475988083253,-46.52794664032585
-23.64487445315947,-46.52826299421322
-23.64493639808803,-46.52832942754989
-23.6447123385917,-46.52876201622882
-23.6450246949411,-46.52900359737341
-23.64510445232893,-46.52776464017622
-23.64487211578552,-46.52833403188461
-23.64503889193479,-46.52836687057433
-23.64483353872231,-46.52881374593472
-23.64505839117242,-46.52883135143047
-23.64489152102194,-46.52818354582978
-23.6447036200892,-46.52859226872165
-23.64509604467237,-46.52855783990565
-23.64511804848248,-46.52876285072352
-23.6447827420816,-46.52921299719053
-23.64478021037697,-46.5285502841646
-23.64479300042547,-46.52887061324098
-23.64501734687503,-46.52820307098905
-23.64503927278207,-46.5282733749447
-23.64500519885076,-46.52833555679311
-23.64489044997088,-46.52859662013864
-23.64497685651588,-46.5281850713473
-23.64470597624556,-46.52789476072343
-23.64470974533592,-46.5285224256633
-23.64487961820357,-46.52798177774897
-23.64486732147531,-46.52830247790893
-23.64470617414346,-46.52843756860427
-23.64494580716267,-46.52800493160728
-23.64495202600584,-46.52780904313958
-23.6448032156819,-46.52856196162705
-23.64508706872465,-46.52875742794158
-23.64494599058935,-46.52913285847299
-23.64502464731906,-46.52838422814395
-23.64504388507783,-46.52868456707836
-23.6448156672899,-46.52898719171859
-23.64486089290305,-46.52782795427898
-23.64509910556251,-46.5277818719187
-23.64481135235241,-46.52895789958163
-23.64500828850466,-46.52836135742665
-23.64511519905049,-46.52914113242161
-23.6450720644033,-46.5286477231129
-23.64502878047567,-46.5288691157016
-23.64471250388799,-46.52894233174646
-23.6447456090902,-46.52791428976806
-23.64495732199691,-46.52899059607571
-23.64488891071996,-46.52815264670707
-23.64510936527742,-46.52840295565646
-23.64504951789507,-46.52829595906592
-23.64478715985715,-46.52792078232537
-23.64478471945026,-46.52854093443929
-23.6449074791799,-46.52813876516025
-23.64484016929044,-46.5291333190337
-23.64488084402563,-46.52866734525605
-23.64495438935303,-46.52836400196104
-23.64508297885141,-46.52853713334103
-23.64485678043052,-46.52860514675999
-23.64472046801589,-46.52865640287967
-23.64497446005637,-46.5291872392199
-23.64481685041945,-46.52898699885619
-23.64487375951505,-46.52888793413574
-23.64476073090179,-46.52887768615351
-23.64495596375832,-46.52791162834863
-23.64499665012759,-46.52830351876737
-23.64509019298071,-46.52899997509387
-23.6450071638591,-46.52881898440559
-23.64487941272612,-46.52863819808135
-23.64484209200845,-46.52920778344966
-23.64479368098134,-46.52798934567389
-23.64475388605289,-46.52891118825612
