Latitude,Longitude
-23.64829,-46.52565
-23.647563333333334,-46.526472222222225
-23.646836666666665,-46.52729444444444
-23.64611,-46.52811666666667
-23.64538333333333,-46.52893888888889
-23.644656666666666,-46.529761111111114
-23.643929999999997,-46.53058333333333
-23.643203333333332,-46.53140555555556
-23.642476666666663,-46.53222777777778
-23.64175,-46.53305
-23.64175,-46.53305
-23.64183794032137,-46.53223592871624
-23.641925880642738,-46.531421857432484
-23.64201382096411,-46.53060778614872
-23.64210176128548,-46.529793714864965
-23.64218970160685,-46.5289796435812
-23.64227764192822,-46.528165572297446
-23.642365582249592,-46.52735150101368
-23.64245352257096,-46.52653742972993
-23.642541462892332,-46.525723358446164
-23.642541462892332,-46.525723358446164
-23.643103444396097,-46.525649178865706
-23.643665425899858,-46.525574999285254
-23.644227407403623,-46.525500819704796
-23.644789388907384,-46.52542664012434
-23.64535137041115,-46.525352460543886
-23.64591335191491,-46.52527828096343
-23.646475333418675,-46.52520410138297
-23.647037314922436,-46.52512992180252
-23.6475992964262,-46.52505574222206
-23.6475992964262,-46.52505574222206
-23.647680102437185,-46.52511187811192
-23.647760908448166,-46.525168014001785
-23.64784171445915,-46.52522414989165
-23.647922520470132,-46.52528028578151
-23.648003326481117,-46.525336421671376
-23.648084132492098,-46.52539255756124
-23.648164938503083,-46.525448693451104
-23.648245744514064,-46.52550482934097
-23.64832655052505,-46.52556096523083
-23.64829,-46.52565
-23.647563333333334,-46.526472222222225
-23.646836666666665,-46.52729444444444
-23.64611,-46.52811666666667
-23.64538333333333,-46.52893888888889
-23.644656666666666,-46.529761111111114
-23.643929999999997,-46.53058333333333
-23.643203333333332,-46.53140555555556
-23.642476666666663,-46.53222777777778
-23.64175,-46.53305
-23.64175,-46.53305
-23.64183794032137,-46.53223592871624
-23.641925880642738,-46.531421857432484
-23.64201382096411,-46.53060778614872
-23.64210176128548,-46.529793714864965
-23.64218970160685,-46.5289796435812
-23.64227764192822,-46.528165572297446
-23.642365582249592,-46.52735150101368
-23.64245352257096,-46.52653742972993
-23.642541462892332,-46.525723358446164
-23.642541462892332,-46.525723358446164
-23.643103444396097,-46.525649178865706
-23.643665425899858,-46.525574999285254
-23.644227407403623,-46.525500819704796
-23.644789388907384,-46.52542664012434
-23.64535137041115,-46.525352460543886
-23.64591335191491,-46.52527828096343
-23.646475333418675,-46.52520410138297
-23.647037314922436,-46.52512992180252
-23.6475992964262,-46.52505574222206
-23.6475992964262,-46.52505574222206
-23.647680102437185,-46.52511187811192
-23.647760908448166,-46.525168014001785
-23.64784171445915,-46.52522414989165
-23.647922520470132,-46.52528028578151
-23.648003326481117,-46.525336421671376
-23.648084132492098,-46.52539255756124
-23.648164938503083,-46.525448693451104
-23.648245744514064,-46.52550482934097
-23.64832655052505,-46.52556096523083
-23.64829,-46.52565
-23.647563333333334,-46.526472222222225
-23.646836666666665,-46.52729444444444
-23.64611,-46.52811666666667
-23.64538333333333,-46.52893888888889
-23.644656666666666,-46.529761111111114
-23.643929999999997,-46.53058333333333
-23.643203333333332,-46.53140555555556
-23.642476666666663,-46.53222777777778
-23.64175,-46.53305
-23.64175,-46.53305
-23.64183794032137,-46.53223592871624
-23.641925880642738,-46.531421857432484
-23.64201382096411,-46.53060778614872
-23.64210176128548,-46.529793714864965
-23.64218970160685,-46.5289796435812
-23.64227764192822,-46.528165572297446
-23.642365582249592,-46.52735150101368
-23.64245352257096,-46.52653742972993
-23.642541462892332,-46.525723358446164
-23.642541462892332,-46.525723358446164
-23.643103444396097,-46.525649178865706
-23.643665425899858,-46.525574999285254
-23.644227407403623,-46.525500819704796
-23.644789388907384,-46.52542664012434
-23.64535137041115,-46.525352460543886
-23.64591335191491,-46.52527828096343
-23.646475333418675,-46.52520410138297
-23.647037314922436,-46.52512992180252
-23.6475992964262,-46.52505574222206
-23.6475992964262,-46.52505574222206
-23.647680102437185,-46.52511187811192
-23.647760908448166,-46.525168014001785
-23.64784171445915,-46.52522414989165
-23.647922520470132,-46.52528028578151
-23.648003326481117,-46.525336421671376
-23.648084132492098,-46.52539255756124
-23.648164938503083,-46.525448693451104
-23.648245744514064,-46.52550482934097
-23.64832655052505,-46.52556096523083
-23.64829,-46.52565
-23.647563333333334,-46.526472222222225
-23.646836666666665,-46.52729444444444
-23.64611,-46.52811666666667
-23.64538333333333,-46.52893888888889
-23.644656666666666,-46.529761111111114
-23.643929999999997,-46.53058333333333
-23.643203333333332,-46.53140555555556
-23.642476666666663,-46.53222777777778
-23.64175,-46.53305
-23.64175,-46.53305
-23.64183794032137,-46.53223592871624
-23.641925880642738,-46.531421857432484
-23.64201382096411,-46.53060778614872
-23.64210176128548,-46.529793714864965
-23.64218970160685,-46.5289796435812
-23.64227764192822,-46.528165572297446
-23.642365582249592,-46.52735150101368
-23.64245352257096,-46.52653742972993
-23.642541462892332,-46.525723358446164
-23.642541462892332,-46.525723358446164
-23.643103444396097,-46.525649178865706
-23.643665425899858,-46.525574999285254
-23.644227407403623,-46.525500819704796
-23.644789388907384,-46.52542664012434
-23.64535137041115,-46.525352460543886
-23.64591335191491,-46.52527828096343
-23.646475333418675,-46.52520410138297
-23.647037314922436,-46.52512992180252
-23.6475992964262,-46.52505574222206
-23.6475992964262,-46.52505574222206
-23.647680102437185,-46.52511187811192
-23.647760908448166,-46.525168014001785
-23.64784171445915,-46.52522414989165
-23.647922520470132,-46.52528028578151
-23.648003326481117,-46.525336421671376
-23.648084132492098,-46.52539255756124
-23.648164938503083,-46.525448693451104
-23.648245744514064,-46.52550482934097
-23.64832655052505,-46.52556096523083
-23.64829,-46.52565
-23.647563333333334,-46.526472222222225
-23.646836666666665,-46.52729444444444
-23.64611,-46.52811666666667
-23.64538333333333,-46.52893888888889
-23.644656666666666,-46.529761111111114
-23.643929999999997,-46.53058333333333
-23.643203333333332,-46.53140555555556
-23.642476666666663,-46.53222777777778
-23.64175,-46.53305
-23.64175,-46.53305
-23.64183794032137,-46.53223592871624
-23.641925880642738,-46.531421857432484
-23.64201382096411,-46.53060778614872
-23.64210176128548,-46.529793714864965
-23.64218970160685,-46.5289796435812
-23.64227764192822,-46.528165572297446
-23.642365582249592,-46.52735150101368
-23.64245352257096,-46.52653742972993
-23.642541462892332,-46.525723358446164
-23.642541462892332,-46.525723358446164
-23.643103444396097,-46.525649178865706
-23.643665425899858,-46.525574999285254
-23.644227407403623,-46.525500819704796
-23.644789388907384,-46.52542664012434
-23.64535137041115,-46.525352460543886
-23.64591335191491,-46.52527828096343
-23.646475333418675,-46.52520410138297
-23.647037314922436,-46.52512992180252
-23.6475992964262,-46.52505574222206
-23.6475992964262,-46.52505574222206
-23.647680102437185,-46.52511187811192
-23.647760908448166,-46.525168014001785
-23.64784171445915,-46.52522414989165
-23.647922520470132,-46.52528028578151
-23.648003326481117,-46.525336421671376
-23.648084132492098,-46.52539255756124
-23.648164938503083,-46.525448693451104
-23.648245744514064,-46.52550482934097
-23.64832655052505,-46.52556096523083
