Latitude,Longitude
-23.64489010848088,-46.52882180729778
-23.64470745913685,-46.52921801610729
-23.64486915648578,-46.52908765944397
-23.6450759572633,-46.52782298608143
-23.6448716710144,-46.52840384703619
-23.64475396737421,-46.5285530134549
-23.64508959962195,-46.52856613042399
-23.64494880455853,-46.52783694977738
-23.64503326711324,-46.52780759325937
-23.6447034728565,-46.52816149624717
-23.64470144441094,-46.52867323244534
-23.64479947822959,-46.52894789497338
-23.64496350552077,-46.52788000451672
-23.64511083278807,-46.52839395038345
-23.64502232865913,-46.52916129161899
-23.64508638770852,-46.52829052262027
-23.64500270144086,-46.5279451695439
-23.64501162152117,-46.5291236978294
-23.64485507380475,-46.52774855828613
-23.64496116027943,-46.52855858794341
-23.64507195359004,-46.52778095798488
-23.64504709096902,-46.52799699643835
-23.64472888260499,-46.52899215013417
-23.64491065874917,-46.52903345337745
-23.64503712356234,-46.52839549434196
-23.64480422750463,-46.52788084149415
-23.64497099532301,-46.52901319921109
-23.64493820951691,-46.52867222459933
-23.6448668521107,-46.52891261960424
-23.64486646900928,-46.52780204316778
-23.64492470551834,-46.52798279217711
-23.64500612252693,-46.52908182599576
-23.64474897331483,-46.52849379170559
-23.64498968287396,-46.52865993054549
-23.64479941902872,-46.52788077364855
-23.64502248783426,-46.52837257626919
-23.64505618149127,-46.52886107934786
-23.6449670506358,-46.52827861580174
-23.64497116030578,-46.52791611453066
-23.64502717627732,-46.52820932748656
-23.64479982932816,-46.52862072340056
-23.6450342974472,-46.52893233621062
-23.64494097025166,-46.52827038773805
-23.6447956095267,-46.52787761801451
-23.64491574975201,-46.52889355499288
-23.64477673149852,-46.5290445590165
-23.64474704843024,-46.52875548457887
-23.6446997187239,-46.52902111702062
-23.64469774608093,-46.52818450372519
-23.64492902953968,-46.52830823773652
-23.64501369620211,-46.52917727113663
-23.64478014289645,-46.52807854234054
-23.64478446964099,-46.52820309492837
-23.64472292785581,-46.52805038981524
-23.64494452324325,-46.5289654174121
-23.64504932308155,-46.52843137890648
-23.64505353843913,-46.52826470499531
-23.64473612116242,-46.52813816791411
-23.64492225138564,-46.52826702314953
-23.64472734124653,-46.5291858264216
-23.64503412671828,-46.52818492168526
-23.64491368997613,-46.52810834931791
-23.64473826607446,-46.52781259506272
-23.64489524756634,-46.5282426459961
-23.6447522977449,-46.5282480442075
-23.6448990982567,-46.52901202810032
-23.64499496959061,-46.52822920363812
-23.64481707518014,-46.52881876849905
-23.64502934599263,-46.52814943226149
-23.6448612436524,-46.52888553246773
-23.64486622549313,-46.52783060484005
-23.6449616204046,-46.52900046877833
-23.64477872167106,-46.52906384733846
-23.64494228017577,-46.52913166990493
-23.64508740249803,-46.52893947887299
-23.64473325047751,-46.52887606226082
-23.64507158372467,-46.52774684317278
-23.64485664077651,-46.52856706896137
-23.64481395245482,-46.52797889246158
-23.6450116961735,-46.5284285180318
-23.64501787771738,-46.52918760125981
-23.6448475695976,-46.5286280711117
-23.64486798940941,-46.52809181892385
-23.64503496854627,-46.52849833098833
-23.64498920662015,-46.52875979569461
-23.64491530678778,-46.52796996547578
-23.64495030979944,-46.5285696641817
-23.64475814773278,-46.5279908375673
-23.6451052039259,-46.52840153763857
-23.64511738282085,-46.52908416826354
-23.64487047766023,-46.52783371413919
-23.6447706333193,-46.52847967699374
-23.64506037393018,-46.52844040282984
-23.64472720930162,-46.52921949929659
-23.64472359284198,-46.52900138452191
-23.64481625705557,-46.52847440308189
-23.6447304078385,-46.52908147683276
-23.644824220957,-46.52800546114346
-23.64473430358483,-46.52839988009837
-23.6450186427706,-46.52778631883059
