Latitude,Longitude
-23.6447328643002,-46.52798486131538
-23.64480873866711,-46.52774138732627
-23.64491517226947,-46.52777458745084
-23.6450328834424,-46.52896056677773
-23.64491267633672,-46.52815462669961
-23.64476515122313,-46.52832029526859
-23.64500594671504,-46.5279408254239
-23.64504093339875,-46.52899025681921
-23.64492530595528,-46.52859996562734
-23.64472688576526,-46.52876241179716
-23.64501156620547,-46.52803916712813
-23.64503931344873,-46.52851715008133
-23.6448504632434,-46.52798198777984
-23.64508211741029,-46.52812658453031
-23.64500461408109,-46.52790427161482
-23.64477609745012,-46.52886955959186
-23.64493092848291,-46.52891072111507
-23.64483426244827,-46.52885616425116
-23.64484872973071,-46.52827750151175
-23.64494000912216,-46.52854213775237
-23.64481583569023,-46.52891392209298
-23.64494302396035,-46.52847923014354
-23.6450738831514,-46.5287487865243
-23.64487439999289,-46.52897302026351
-23.64474258736588,-46.52911509002389
-23.64498905157113,-46.52912605635538
-23.64496013318027,-46.52827442548123
-23.6451048626765,-46.52833116195795
-23.64494555344492,-46.52839207004398
-23.6450949519625,-46.52823111120387
-23.64480131244194,-46.52820754896082
-23.64495072873767,-46.52790170752779
-23.64498077799123,-46.52802328406804
-23.64484836497392,-46.52803217171668
-23.64507852477589,-46.52845153352014
-23.64481872459399,-46.52840900761326
-23.64495103181399,-46.52827854791363
-23.64485072167958,-46.52784862651853
-23.6450571894208,-46.52821066333524
-23.64475479505934,-46.52839292471359
-23.64475738394301,-46.52861169437982
-23.64499320346415,-46.52922631972155
-23.64490690333095,-46.52829029526847
-23.64475621319703,-46.52844334644532
-23.64479717162515,-46.52890728246832
-23.64472471349469,-46.52864429349075
-23.64481675950105,-46.52907386927737
-23.6448120347004,-46.52901251110749
-23.64473561872051,-46.52920249127466
-23.64495626943951,-46.52886421201781
-23.64474328762255,-46.52789008996997
-23.64472286043797,-46.52899331787507
-23.64473019008039,-46.52905061652056
-23.64476877156434,-46.529220943644
-23.64503984684087,-46.52780237874467
-23.64487287741963,-46.52884591885396
-23.6446975770965,-46.5289202605089
-23.64481406648607,-46.52789735420825
-23.64479235152547,-46.52828855920143
-23.64499405686938,-46.52815745878095
-23.64508467106832,-46.52916935011729
-23.64489481621596,-46.52895140854184
-23.64482093202898,-46.52858372147305
-23.64492656244858,-46.52862620598955
-23.64508288641296,-46.52821215618938
-23.64496022106585,-46.52840074773419
-23.64476611025729,-46.52899916834793
-23.644758711277,-46.52899127608676
-23.64483350334411,-46.52901982607075
-23.64484563425554,-46.52815081227751
-23.64480360071443,-46.52888123184326
-23.64473702409867,-46.52785587619808
-23.64494494485847,-46.52909440308092
-23.64476455374123,-46.5290301771011
-23.64510697553009,-46.52917628020297
-23.6447447027549,-46.52774313117013
-23.6449200996996,-46.52902475886201
-23.64510651838065,-46.52886354807348
-23.64471532258711,-46.52912274964486
-23.64506125947262,-46.52848290316813
-23.64484013002214,-46.52874448404371
-23.64496446437095,-46.52834804611903
-23.6447048522762,-46.52837456981838
-23.64492424757584,-46.52826118386963
-23.64505737067553,-46.52906773646065
-23.64492059031641,-46.52869487773805
-23.64485638787936,-46.5282622862319
-23.64493031012465,-46.52854316173763
-23.64486843345577,-46.52845301549493
-23.64473533085505,-46.52818470340393
-23.6447778429397,-46.52820257728628
-23.64471423810197,-46.52822909630757
-23.64503312188796,-46.52778365846027
-23.64487981118116,-46.52839350107249
-23.64477061892333,-46.52812568978651
-23.64487474921133,-46.52827913186783
-23.64492273354376,-46.52792804592479
-23.64502031696392,-46.52811218851841
-23.64507890661281,-46.52892054786997
-23.64505295017197,-46.52777983289228
