Latitude,Longitude
-23.6461478996307,-46.52580478931085
-23.64615487970539,-46.52585547012976
-23.646161859780072,-46.525906150948686
-23.64616883985476,-46.5259568317676
-23.646175819929443,-46.52600751258652
-23.64618280000413,-46.52605819340543
-23.646189780078814,-46.526108874224356
-23.6461967601535,-46.52615955504327
-23.646203740228184,-46.52621023586219
-23.64621072030287,-46.52626091668111
-23.64621770037756,-46.526311597500026
-23.646224680452242,-46.52636227831894
-23.64623166052693,-46.52641295913786
-23.646238640601613,-46.52646363995678
-23.6462456206763,-46.526514320775696
-23.646252600750984,-46.52656500159461
-23.64625958082567,-46.52661568241353
-23.646266560900354,-46.52666636323245
-23.64627354097504,-46.52671704405137
-23.64628052104973,-46.52676772487028
-23.646287501124412,-46.526818405689205
-23.6462944811991,-46.52686908650812
-23.646301461273783,-46.52691976732704
-23.64630844134847,-46.52697044814595
-23.646315421423154,-46.527021128964876
-23.64632240149784,-46.52707180978379
-23.646329381572524,-46.52712249060271
-23.64633636164721,-46.52717317142162
-23.6463433417219,-46.527223852240546
-23.646350321796582,-46.52727453305946
-23.64635730187127,-46.52732521387838
-23.646364281945953,-46.5273758946973
-23.64637126202064,-46.527426575516216
-23.646378242095324,-46.52747725633513
-23.64638522217001,-46.52752793715405
-23.646392202244694,-46.52757861797297
-23.64639918231938,-46.52762929879189
-23.64639918231938,-46.52762929879189
-23.646375807061855,-46.52767204079721
-23.646352431804324,-46.52771478280253
-23.646329056546797,-46.52775752480786
-23.646305681289267,-46.52780026681319
-23.64628230603174,-46.527843008818515
-23.64625893077421,-46.527885750823835
-23.646235555516682,-46.52792849282916
-23.646212180259152,-46.52797123483449
-23.646188805001625,-46.528013976839816
-23.646165429744094,-46.528056718845136
-23.646142054486567,-46.52809946085046
-23.646118679229037,-46.52814220285579
-23.64609530397151,-46.52818494486111
-23.64607192871398,-46.52822768686644
-23.646048553456453,-46.528270428871764
-23.646025178198922,-46.52831317087709
-23.646001802941395,-46.52835591288241
-23.64597842768387,-46.52839865488774
-23.645955052426338,-46.528441396893065
-23.64593167716881,-46.52848413889839
-23.64590830191128,-46.52852688090371
-23.645884926653753,-46.52856962290904
-23.645861551396223,-46.528612364914366
-23.645838176138696,-46.528655106919686
-23.645814800881165,-46.52869784892501
-23.64579142562364,-46.52874059093034
-23.645768050366108,-46.52878333293567
-23.64574467510858,-46.52882607494099
-23.64572129985105,-46.528868816946314
-23.645697924593524,-46.52891155895164
-23.645674549335993,-46.52895430095697
-23.645651174078466,-46.52899704296229
-23.645627798820936,-46.529039784967615
-23.64560442356341,-46.52908252697294
-23.64558104830588,-46.52912526897827
-23.64555767304835,-46.52916801098359
-23.645534297790824,-46.52921075298892
-23.645510922533294,-46.529253494994244
-23.645487547275767,-46.52929623699956
-23.645464172018237,-46.52933897900489
-23.64544079676071,-46.52938172101022
-23.64541742150318,-46.529424463015545
-23.645394046245652,-46.529467205020865
-23.64537067098812,-46.52950994702619
-23.645347295730595,-46.52955268903152
-23.645323920473064,-46.529595431036846
-23.645300545215537,-46.529638173042166
-23.645277169958007,-46.52968091504749
-23.64525379470048,-46.52972365705282
-23.64523041944295,-46.52976639905814
-23.645207044185423,-46.52980914106347
-23.645183668927892,-46.529851883068794
-23.645160293670365,-46.52989462507412
-23.645136918412838,-46.52993736707944
-23.645113543155308,-46.52998010908477
-23.64509016789778,-46.530022851090095
-23.64506679264025,-46.53006559309542
-23.645043417382723,-46.53010833510074
-23.645020042125193,-46.53015107710607
-23.644996666867666,-46.530193819111396
-23.644973291610135,-46.530236561116716
-23.64494991635261,-46.53027930312204
-23.644926541095078,-46.53032204512737
-23.64490316583755,-46.5303647871327
-23.64487979058002,-46.53040752913802
-23.644856415322494,-46.530450271143344
-23.644833040064963,-46.53049301314867
-23.644809664807436,-46.530535755154
-23.644786289549906,-46.53057849715932
-23.64476291429238,-46.530621239164645
-23.64476291429238,-46.530621239164645
