Latitude,Longitude
-23.64495488722348,-46.52807324346168
-23.64510017114987,-46.52810431503767
-23.64479207331758,-46.52853814421297
-23.64471538423943,-46.52906477945225
-23.64474010526595,-46.52882561515022
-23.6450205341162,-46.52827806331082
-23.64486657510548,-46.52868389525351
-23.64500906579145,-46.52884264789758
-23.64504792343493,-46.52823573823149
-23.64507279116928,-46.52877081109037
-23.64493377737686,-46.52791216054226
-23.64502260066863,-46.52817986453208
-23.64497517958952,-46.52862019331815
-23.64481887001462,-46.52788539433568
-23.64475362247131,-46.52819690590785
-23.64482904356753,-46.52816297053455
-23.64509217155918,-46.52870083120511
-23.64490340361273,-46.5281703098477
-23.64474110835401,-46.52789042664696
-23.64501584125819,-46.52886508686181
-23.64472162218722,-46.52893187224784
-23.64492762163864,-46.52872487929328
-23.64469775182869,-46.52827726546215
-23.64485134813056,-46.52873129797189
-23.64480532918112,-46.52852519324514
-23.64491424129568,-46.52832933977199
-23.64495909975456,-46.52816057318992
-23.64472556683678,-46.52827069740805
-23.64482650568606,-46.52875871542012
-23.64509344697201,-46.52905024659108
-23.64487554477823,-46.52857622304877
-23.64469928630833,-46.5290703073581
-23.64471241876959,-46.52852034344917
-23.64478604611761,-46.52823001185786
-23.64493200268665,-46.52858035177139
-23.64486354022084,-46.52847491756278
-23.64509436549777,-46.52862460020128
-23.64473365350099,-46.52916137226306
-23.64508642599537,-46.52879599463834
-23.64496420371058,-46.52836315140605
-23.64499166745892,-46.52865520999278
-23.64491545483149,-46.5284647883136
-23.64487340284883,-46.5288341460798
-23.64472157052799,-46.5286482871583
-23.64475396586548,-46.52885534220753
-23.64474708871655,-46.5281723435641
-23.645047612834,-46.52872407854547
-23.6449324939904,-46.52833336541291
-23.64503280974019,-46.52786930852827
-23.64506106659724,-46.5289056390373
-23.64478165089247,-46.52821501187421
-23.64506264980962,-46.527753093641
-23.64496621229904,-46.52806931293771
-23.64482147867097,-46.52899494096726
-23.64480903688398,-46.52795560696799
-23.64486987043856,-46.52799604602981
-23.64482648762833,-46.52920081173117
-23.64491340223048,-46.52856941989528
-23.64510600032565,-46.52802634600879
-23.64482605606636,-46.52787891799126
-23.6447233090691,-46.52799061988151
-23.64493238130935,-46.52886608051496
-23.64503935137637,-46.52817960365348
-23.64490906107794,-46.52908883759064
-23.64507672456207,-46.52837491928273
-23.64491087949,-46.52833592332798
-23.64502796691515,-46.52913973225313
-23.64481134537837,-46.52806277492779
-23.64495038953426,-46.5281929220916
-23.64504620646992,-46.52898535185137
-23.64503580604181,-46.52804612428773
-23.64501854312843,-46.52863629690669
-23.64469991134867,-46.52795226345339
-23.64471584049966,-46.52840801932759
-23.64479694458049,-46.52865479509156
-23.64480542798085,-46.52777717816338
-23.64482821448152,-46.52814014386716
-23.64472152000749,-46.52855976875031
-23.64478701929227,-46.52845256455781
-23.64487719531695,-46.52881791921393
-23.64484507182426,-46.52857881878872
-23.64493811362982,-46.52795025060105
-23.64490033379803,-46.52824113453219
-23.64485017109167,-46.52797443486613
-23.64470120196381,-46.52808307201313
-23.64509303623832,-46.52826336766465
-23.64496733309634,-46.5279915096029
-23.64502687228875,-46.52917963415114
-23.64494798733334,-46.52904435321827
-23.64482998305174,-46.52887443673107
-23.64488343728843,-46.5280233546713
-23.64496279088006,-46.52851798079543
-23.6448793717917,-46.52837567778367
-23.64499114961879,-46.52875756195478
-23.64475799593079,-46.5285153456852
-23.64493413769288,-46.52805530591285
-23.64474584385854,-46.52908816416495
-23.64482950302941,-46.52817401683189
-23.64493437871628,-46.52784067188154
-23.64503488705623,-46.52896642909008
