Latitude,Longitude
-23.64510483258016,-46.52829440564081
-23.644878440637,-46.5287781954975
-23.64489998011377,-46.52787905927028
-23.64477097066923,-46.52800168172956
-23.64505434541949,-46.5277715779817
-23.64498988746672,-46.52774713455771
-23.64504558451759,-46.52806915302233
-23.64489778370982,-46.52920334532652
-23.64492815973748,-46.52915188918256
-23.64510698880986,-46.52916903423641
-23.64492050661024,-46.52797448324481
-23.64485948988427,-46.52829158460068
-23.64499116502931,-46.5282786584016
-23.64502664186264,-46.52883360563541
-23.64510626356255,-46.52839786827398
-23.64509143691405,-46.52859235583468
-23.64503689669422,-46.528423586228
-23.64493351529423,-46.52895734199318
-23.6448372210186,-46.52880675864115
-23.64482918524576,-46.52837247571459
-23.64477744402057,-46.52788212116685
-23.64486422759271,-46.52884764011372
-23.64504783889894,-46.52811343601605
-23.64483045233444,-46.52910890620048
-23.64472843604882,-46.52815716054985
-23.64506708360921,-46.52885366365129
-23.64482638703974,-46.52798687753489
-23.64509793687665,-46.52800711119115
-23.64488239880426,-46.52888835258702
-23.64492709841763,-46.52874544623562
-23.6449199118572,-46.52838790461104
-23.64475998001281,-46.5281405502127
-23.64509938676434,-46.5279176487952
-23.64506873272381,-46.52787830646987
-23.64474980701067,-46.52847724263936
-23.64503776806217,-46.52860414867772
-23.64501475979652,-46.52861376033923
-23.64482950768119,-46.52870481145965
-23.64511813012592,-46.52917456866633
-23.64481581584777,-46.52849126934721
-23.64471933277925,-46.52796106597128
-23.64485276382192,-46.52839105185443
-23.64509582472023,-46.5287974883018
-23.64491710053825,-46.52855197751095
-23.64474105175226,-46.52819864408135
-23.64504029348762,-46.52912961064363
-23.64483387472554,-46.52793007415512
-23.64506389231283,-46.52915593158222
-23.64479561045842,-46.52867447537686
-23.64506907107543,-46.52823993094488
-23.64472544471256,-46.52877390714167
-23.64496357515744,-46.52901315738546
-23.64498069196746,-46.5287384172926
-23.64471351223714,-46.52824896845074
-23.64480721282009,-46.52909908765954
-23.6449915601475,-46.52849700688515
-23.64474179609393,-46.5290783430816
-23.64471722481898,-46.52835522462698
-23.64506852044027,-46.52892347798397
-23.64499473674187,-46.52796541752146
-23.64494390453719,-46.52826037953072
-23.64469895990425,-46.52912286237127
-23.64503298972549,-46.52906138515252
-23.64478421379474,-46.52911954223382
-23.64498465009077,-46.52805984663605
-23.64485547209231,-46.52877491707758
-23.64495929815764,-46.52841270914771
-23.64482780177497,-46.52843971122924
-23.64487958774064,-46.52807286842528
-23.64484741598287,-46.52805637564526
-23.64502621742311,-46.5287601665423
-23.64472030063686,-46.52827889131826
-23.64471462887144,-46.52859238006742
-23.64474942592301,-46.52827558608912
-23.64498415787047,-46.52868402459961
-23.64488023428243,-46.52834374797996
-23.6447175917057,-46.52899420630628
-23.64488040228473,-46.52915272993426
-23.64493875684034,-46.52908451372949
-23.64510270800713,-46.52909113800781
-23.64480287770729,-46.52786230833903
-23.64487087340509,-46.52885555948089
-23.64493075056091,-46.52829192636129
-23.64471350533788,-46.52842335686553
-23.64494976202565,-46.52875352138638
-23.64501008369372,-46.52877105388844
-23.64508256934011,-46.5281747208849
-23.64491362534007,-46.528476798537
-23.644997637159,-46.52870237794472
-23.64480620662664,-46.52922071545847
-23.64474815541434,-46.52775519132559
-23.64485991205189,-46.52908520421129
-23.64480041101325,-46.52850308130404
-23.64491599501639,-46.5281067112169
-23.6449514744348,-46.52786864925852
-23.64504046846733,-46.52859192875137
-23.64475073413011,-46.52847060729672
-23.64487946676365,-46.52835773343423
-23.64496383646929,-46.52873285626816
-23.64511859625284,-46.52792008502668
