Latitude,Longitude
-23.6450117056314,-46.52879961632043
-23.64500717284287,-46.52891256718568
-23.64505045729862,-46.52884974265766
-23.64474287504817,-46.52858744236264
-23.64485148371137,-46.52921079386042
-23.64489426352854,-46.52774362115491
-23.64507264589792,-46.52870302286318
-23.64478511209255,-46.52802138365358
-23.6449441017994,-46.52919410580783
-23.64500345244977,-46.52808325009829
-23.64506070350754,-46.5288146817154
-23.64491990061255,-46.52877277232204
-23.64492399212246,-46.52775175778435
-23.64501091481893,-46.52851191784005
-23.64472920301241,-46.52906591736238
-23.6448093554503,-46.52890887505126
-23.64509608203416,-46.52801067168564
-23.64483301479376,-46.52801594913516
-23.64480828114582,-46.52832665368025
-23.64486192204503,-46.52850565217143
-23.64477168324791,-46.5280951419008
-23.64482572859371,-46.52869477267432
-23.64492999343158,-46.52788319647842
-23.64470541903897,-46.52847289418787
-23.64474248251461,-46.52872301459166
-23.64472621048381,-46.52868494852245
-23.6448092079994,-46.52841294195495
-23.64472450962272,-46.52866865176895
-23.64470565760972,-46.52838218859158
-23.6447430992168,-46.52869098625489
-23.64497895049815,-46.52881318602306
-23.64505441458607,-46.52848299524867
-23.64500641298201,-46.52886796251962
-23.64501776760078,-46.52892496254914
-23.64475934837994,-46.52864951145559
-23.64476932809096,-46.5286299536173
-23.64480903670933,-46.52820359460632
-23.64477744603155,-46.52912969170824
-23.64493600497037,-46.52836986361562
-23.64474603905583,-46.52891846388005
-23.6447099783383,-46.52895817094273
-23.64511643595908,-46.52814562249151
-23.64507279323122,-46.52883311051687
-23.64476575463683,-46.5286846919516
-23.64482216597984,-46.52779371412768
-23.64500224436755,-46.52785078060683
-23.64489547023717,-46.52867164180461
-23.64472945430552,-46.52918751829266
-23.64472645876469,-46.52801838492744
-23.64506658632392,-46.52870890072634
-23.64509104810485,-46.52911879201972
-23.64488845110813,-46.52887522688788
-23.64478355382026,-46.52911270551129
-23.64492439574349,-46.52827671075661
-23.6450496632099,-46.52776898104963
-23.64490302965201,-46.52911568199983
-23.64472954520664,-46.52876689338991
-23.64488087716493,-46.52853402906445
-23.64480170090961,-46.52921996517226
-23.64502629733803,-46.5291652200413
-23.64472453208952,-46.52893890081359
-23.64489760880249,-46.52845367275646
-23.64474658911781,-46.52793294347955
-23.64510654501263,-46.52849779786585
-23.64502238427367,-46.52781177714743
-23.64489740404369,-46.52798032343765
-23.64510361383691,-46.52863727726375
-23.64472135813241,-46.52842691318766
-23.64498360274562,-46.52845058722905
-23.64492721443029,-46.52896897821025
-23.64478400743658,-46.52896664895645
-23.64506143396661,-46.52814231102118
-23.64485590685532,-46.52842270290424
-23.6450710824881,-46.52843725145717
-23.64474960933308,-46.52887701204813
-23.64487293680008,-46.52836233816097
-23.64470220878493,-46.52826909463521
-23.64506846788974,-46.52896777750249
-23.64481798860209,-46.52814723755305
-23.64506785565399,-46.52919626750259
-23.64491501040555,-46.52871698937977
-23.64488236971683,-46.52788216107839
-23.64474328610111,-46.52811339310229
-23.64487841575941,-46.52826861242123
-23.64482167601332,-46.52900967162599
-23.64486285032498,-46.52818745365949
-23.64469918323119,-46.52846209447537
-23.64480261216043,-46.52806633081649
-23.64492265267836,-46.52800117408206
-23.64476162747458,-46.52821046955351
-23.64485572879014,-46.52899003444596
-23.64500748700753,-46.52898671870264
-23.64496924269788,-46.52889741811676
-23.64479130968554,-46.52779204426005
-23.64482717416023,-46.5291199298614
-23.64507564857925,-46.52802598587444
-23.6449766353658,-46.52858478402666
-23.64491933128743,-46.52856012470407
-23.64482150440107,-46.5283265807476
-23.64489352644493,-46.52776190017975
