Latitude,Longitude
-23.64462466560574,-46.52839384444206
-23.64462466560574,-46.52839384444206
-23.64462466560574,-46.52839384444206
-23.645767070169082,-46.529318945416904
-23.644549892602086,-46.52858759135053
-23.644549892602086,-46.52858759135053
-23.644549892602086,-46.52858759135053
-23.645720058524677,-46.52967878872663
-23.64453629773862,-46.529383644014
-23.64453629773862,-46.529383644014
-23.644387261418522,-46.52768015108026
-23.644966772733458,-46.525997128015696
-23.644966772733458,-46.525997128015696
-23.644966772733458,-46.525997128015696
-23.644966772733458,-46.525997128015696
-23.644966772733458,-46.525997128015696
-23.64522996546704,-46.52713714099149
-23.64522996546704,-46.52713714099149
-23.64522996546704,-46.52713714099149
-23.643300712738764,-46.52669173790389
-23.644576828077245,-46.526939789597876
-23.644576828077245,-46.526939789597876
-23.643436114115175,-46.52611101239214
-23.643436114115175,-46.52611101239214
-23.643436114115175,-46.52611101239214
-23.643436114115175,-46.52611101239214
-23.64468135748779,-46.52621995707058
-23.64468135748779,-46.52621995707058
-23.64515468994094,-46.52723502179206
-23.643683391143117,-46.5268953457
-23.644870492362926,-46.52697835590375
-23.644870492362926,-46.52697835590375
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.645851029250117,-46.52615558776335
-23.64438304383403,-46.526078653907675
-23.64438304383403,-46.526078653907675
-23.645212081406584,-46.52663784681115
-23.645212081406584,-46.52663784681115
-23.64420919566476,-46.526035252263505
-23.64420919566476,-46.526035252263505
-23.64420919566476,-46.526035252263505
-23.64420919566476,-46.526035252263505
-23.64420919566476,-46.526035252263505
-23.64420919566476,-46.526035252263505
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.645476190556064,-46.52647151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.646376856976,-46.52595151359048
-23.6448306326981,-46.52584339105618
-23.645637149230776,-46.5268756851434
-23.645637149230776,-46.5268756851434
-23.645637149230776,-46.5268756851434
-23.645637149230776,-46.5268756851434
-23.644861415771867,-46.52588279159386
-23.644861415771867,-46.52588279159386
-23.644861415771867,-46.52588279159386
-23.644861415771867,-46.52588279159386
-23.644861415771867,-46.52588279159386
